valueDateTimeOffset,settlementPeriod,transmissionSystemDemand,nationalDemand,B1_indicatedGeneration,B10_indicatedGeneration,B11_indicatedGeneration,B12_indicatedGeneration,B13_indicatedGeneration,B14_indicatedGeneration,B15_indicatedGeneration,B16_indicatedGeneration,B17_indicatedGeneration,B2_indicatedGeneration,B3_indicatedGeneration,B4_indicatedGeneration,B5_indicatedGeneration,B6_indicatedGeneration,B7_indicatedGeneration,B8_indicatedGeneration,B9_indicatedGeneration,B1_indicatedDemand,B10_indicatedDemand,B11_indicatedDemand,B12_indicatedDemand,B13_indicatedDemand,B14_indicatedDemand,B15_indicatedDemand,B16_indicatedDemand,B17_indicatedDemand,B2_indicatedDemand,B3_indicatedDemand,B4_indicatedDemand,B5_indicatedDemand,B6_indicatedDemand,B7_indicatedDemand,B8_indicatedDemand,B9_indicatedDemand,B1_indicatedMargin,B10_indicatedMargin,B11_indicatedMargin,B12_indicatedMargin,B13_indicatedMargin,B14_indicatedMargin,B15_indicatedMargin,B16_indicatedMargin,B17_indicatedMargin,B2_indicatedMargin,B3_indicatedMargin,B4_indicatedMargin,B5_indicatedMargin,B6_indicatedMargin,B7_indicatedMargin,B8_indicatedMargin,B9_indicatedMargin,B1_indicatedImbalance,B10_indicatedImbalance,B11_indicatedImbalance,B12_indicatedImbalance,B13_indicatedImbalance,B14_indicatedImbalance,B15_indicatedImbalance,B16_indicatedImbalance,B17_indicatedImbalance,B2_indicatedImbalance,B3_indicatedImbalance,B4_indicatedImbalance,B5_indicatedImbalance,B6_indicatedImbalance,B7_indicatedImbalance,B8_indicatedImbalance,B9_indicatedImbalance,imbalancePrice,lossOfLoadProbability,deratedMargin
2025-10-03 00:00:00+00:00,3,21925,18220,2590,603,14975,778,0,13,1198,15740,0,4409,251,5907,6011,10951,11376,17277,18042,-83,-1106,-2499,-2049,-461,-1527,-2355,-2600,-967,-157,-91,-254,-357,-664,-1661,-4375,-5444,-3425,6222,-10287,7467,2419,5936,7952,-8928,2874,-4277,-166,-6335,-5030,-10387,-8515,-13074,-14375,2422,-1756,9834,-3228,-936,-3020,-1476,10275,-2359,4053,232,5364,5094,9042,7920,9325,7392,12.57,0.0,27597.86
2025-10-03 00:30:00+00:00,4,22273,18570,2534,601,14788,784,0,13,1190,15554,0,4316,242,5815,5917,10765,11189,17036,17802,-97,-1107,-2550,-2070,-461,-1513,-2353,-2650,-958,-182,-91,-278,-391,-697,-1689,-4432,-5490,-3421,6178,-10205,7391,2401,5880,7940,-8840,2830,-4271,-166,-6325,-5013,-10351,-8463,-12952,-14202,2362,-1802,9563,-3297,-954,-3076,-1496,9999,-2403,3954,223,5262,4983,8820,7680,8959,6977,14.31,0.0,27562.824
2025-10-03 01:00:00+00:00,5,22299,18337,2481,740,14608,928,0,13,1739,15374,0,4223,239,5723,5829,10588,11010,16789,17555,-98,-1235,-3012,-2288,-511,-1534,-2329,-3160,-1040,-381,-91,-549,-662,-972,-2150,-5029,-6216,-3423,6345,-10062,7581,2409,5917,8526,-8652,2860,-4275,-166,-6332,-5024,-10375,-8299,-12838,-14072,2311,-1633,9240,-3103,-942,-3039,-919,9632,-2373,3865,220,5177,4906,8667,7338,8599,6603,13.22,0.0,26998.186
2025-10-03 01:30:00+00:00,6,22009,18047,2441,736,14391,926,0,13,1743,15148,0,4143,233,5637,5737,10374,10793,16477,17234,-98,-1227,-3064,-2275,-510,-1518,-2312,-3249,-1048,-380,-91,-593,-710,-1028,-2206,-5066,-6299,-3426,6392,-10213,7648,2434,5964,8535,-8808,2896,-4281,-166,-6340,-5038,-10437,-8376,-13044,-14320,2274,-1601,9093,-3043,-927,-2992,-906,9481,-2337,3791,214,5099,4828,8482,7164,8393,6429,12.36,0.0,27582.953
2025-10-03 02:00:00+00:00,7,21232,17910,2404,767,14190,949,0,16,1679,14947,0,4082,227,5568,5658,10176,10592,16168,16925,-85,-1181,-2572,-2200,-470,-1461,-2134,-2648,-1035,-319,-92,-485,-650,-1007,-1721,-4477,-5588,-3427,6435,-10700,7708,2443,5990,8599,-9784,2912,-4282,-167,-6345,-5035,-10441,-8851,-13546,-15327,2238,-1553,9390,-2991,-920,-2966,-887,9849,-2320,3732,209,5034,4756,8298,7449,8591,6716,7.3,0.0,27785.367
2025-10-03 02:30:00+00:00,8,21034,17713,2382,764,13978,932,0,13,1680,14734,0,4041,220,5516,5599,9966,10379,15777,16533,-86,-1180,-2590,-2210,-465,-1506,-2148,-2666,-1017,-373,-92,-514,-683,-1039,-1755,-4509,-5601,-3429,6460,-10797,7749,2453,6021,8615,-9884,2937,-4286,-167,-6351,-5045,-10511,-8931,-13668,-15478,2218,-1531,9226,-2966,-911,-2938,-879,9687,-2295,3695,202,4988,4707,8108,7266,8274,6425,9.09,0.0,28461.383
2025-10-03 03:00:00+00:00,9,20442,17500,2344,728,13870,882,0,13,1613,14895,0,3975,207,5427,5505,9765,10274,15498,16524,-62,-1083,-1876,-1974,-457,-1484,-2155,-1953,-947,-138,-92,-241,-360,-710,-1082,-3656,-4679,-3431,6455,-11111,7761,2464,6056,8528,-9926,2964,-4290,-167,-6357,-5055,-10533,-9226,-14048,-15613,2182,-1540,9532,-2970,-900,-2903,-969,10265,-2268,3633,189,4905,4623,7929,7556,8474,6926,-17.62,0.0,27773.818
2025-10-03 03:30:00+00:00,10,20452,17510,2293,727,13819,870,0,13,1598,14844,0,3905,191,5333,5407,9568,10071,15348,16372,-63,-1097,-1977,-2021,-459,-1540,-2198,-2054,-942,-139,-93,-239,-366,-735,-1152,-3764,-4784,-3431,6454,-11159,7760,2463,6054,8535,-9971,2963,-4340,-167,-6407,-5105,-10582,-9275,-14094,-15655,2131,-1542,9479,-2984,-900,-2905,-984,10212,-2269,3563,173,4811,4525,7731,7351,8320,6769,-17.62,0.0,28296.781
2025-10-03 04:00:00+00:00,11,20869,18067,2259,901,14278,1041,0,13,2076,15539,0,3852,180,5256,5326,9364,10313,15731,16992,-66,-1144,-2129,-2069,-476,-1636,-2275,-2210,-985,-145,-96,-247,-416,-886,-1290,-3700,-4765,-3426,6637,-10604,7955,2459,5966,8827,-8855,2915,-4329,-166,-6391,-5097,-10555,-8772,-13784,-14733,2092,-1438,9803,-2932,-928,-2995,-633,10764,-2339,3499,161,4718,4416,7470,7509,8748,7354,-11.13,0.0,27473.273
2025-10-03 04:30:00+00:00,12,21900,19075,2191,936,14024,1064,0,21,2070,15284,0,3760,180,5148,5214,9096,10043,15400,16660,-81,-1214,-2273,-2167,-504,-1770,-2268,-2361,-1047,-165,-100,-272,-461,-964,-1381,-3923,-5058,-3417,6510,-10368,7739,2408,5802,8792,-8619,2788,-4310,-165,-6361,-5048,-10452,-8619,-13401,-14225,2015,-1530,9306,-3125,-979,-3150,-674,10249,-2466,3388,160,4580,4255,7099,7087,8028,6489,94.83,0.0,26497.809
2025-10-03 05:00:00+00:00,13,23576,21045,2215,1064,14840,1259,1,21,2427,16029,0,3756,311,5256,5317,9028,10394,16126,17315,-77,-1328,-2473,-2358,-551,-1947,-2232,-2570,-1152,-168,-107,-283,-482,-1030,-1493,-3999,-5249,-3399,6351,-9431,7408,2304,5484,9129,-7908,2581,-4273,-163,-6304,-4951,-10246,-7908,-12515,-13357,2021,-1651,9648,-3352,-1076,-3469,-337,10488,-2715,3347,289,4631,4261,6830,7141,8284,6392,106.9,0.0,24969.803
2025-10-03 05:30:00+00:00,14,25586,23055,2124,1071,15282,1333,4,29,2445,16835,60,3625,304,5215,5276,8837,10198,16492,18105,-89,-1440,-2687,-2543,-601,-2100,-2248,-2793,-1255,-190,-114,-312,-533,-1124,-1631,-4332,-5694,-3381,6086,-8945,6996,2192,5160,9061,-7500,2328,-4234,-161,-6246,-4853,-10041,-7604,-11793,-12457,1912,-1897,9605,-3708,-1174,-3787,-387,10777,-2908,3177,280,4532,4122,6434,6641,7918,6163,109.5,0.0,23211.955
2025-10-03 06:00:00+00:00,15,26963,25345,2038,1216,16634,2206,70,94,2836,19087,141,3706,297,5319,5395,8804,10892,18239,20833,-94,-1545,-2917,-2717,-648,-2243,-1346,-3034,-1364,-205,-124,-338,-575,-1213,-1772,-4702,-6183,-3360,5775,-7981,6474,2086,4731,9995,-6062,2053,-4193,-159,-6146,-4722,-9789,-6772,-10953,-10867,1805,-2040,10405,-3325,-1222,-4093,839,12440,-3115,3215,271,4569,4129,6168,6989,8831,7730,107.0000726374664,0.0,21141.736
2025-10-03 06:30:00+00:00,16,28278,26660,1945,1225,16315,2383,77,116,2850,18772,164,3548,293,5137,5211,8495,10573,17913,20534,-101,-1618,-3108,-2838,-679,-2351,-1357,-3233,-1450,-220,-131,-361,-615,-1299,-1898,-4995,-6569,-3349,5640,-7662,6218,2051,4522,9951,-5724,1887,-4168,-158,-6108,-4658,-9655,-6574,-10473,-10200,1701,-2197,9769,-3429,-1281,-4284,809,11786,-3258,3032,266,4349,3880,5725,6472,8027,6764,109.55,0.0,19915.256
2025-10-03 07:00:00+00:00,17,29025,28525,1844,1536,15825,2628,23,75,4337,18273,79,3367,290,4867,4927,8064,10162,17328,19856,-108,-1677,-3251,-2928,-710,-2434,-246,-3381,-1506,-234,-138,-383,-652,-1367,-1993,-5206,-6842,-3335,5833,-7226,6248,1952,4216,12540,-5242,1652,-4136,-156,-6057,-4570,-9470,-6322,-9786,-9230,1583,-2121,8830,-3583,-1428,-4627,3350,10808,-3578,2816,261,4025,3505,5103,5779,6763,5140,109.55,0.0,18408.271
2025-10-03 07:30:00+00:00,18,29784,29284,1760,1500,15483,2570,23,99,4351,17927,57,3134,292,4616,4672,7743,9838,17015,19517,-115,-1694,-3138,-2962,-715,-2470,-248,-3270,-1530,-245,-141,-396,-621,-1220,-1863,-5130,-6792,-3328,5736,-7030,6099,1913,4093,12514,-5029,1549,-4121,-155,-6035,-4533,-9394,-6210,-9488,-8813,1492,-2253,8305,-3804,-1466,-4726,3338,10267,-3696,2568,262,3752,3213,4705,5341,6174,4417,114.0,0.0,17915.217
2025-10-03 08:00:00+00:00,19,30043,29543,1704,1464,14996,2477,18,17,4816,17447,49,2823,295,4319,4371,7402,9455,16510,19010,-116,-1693,-3201,-2974,-709,-2504,-252,-3334,-1542,-247,-141,-399,-633,-1251,-1904,-5214,-6889,-3326,5642,-6836,5963,1901,4053,13144,-4816,1517,-4116,-155,-6028,-4520,-9368,-6132,-9293,-8566,1434,-2321,7756,-3952,-1484,-4850,3795,9720,-3736,2252,265,3448,2899,4338,4919,5574,3778,109.55,0.0,16469.678
2025-10-03 08:30:00+00:00,20,30050,29550,1623,1416,14819,2403,2,13,4811,17266,29,2668,302,4144,4196,7235,9287,16430,18906,-111,-1661,-3198,-2925,-685,-2509,-251,-3330,-1528,-241,-141,-393,-624,-1248,-1903,-5211,-6871,-3326,5639,-6804,5955,1898,4050,13143,-4778,1516,-4116,-155,-6028,-4520,-9367,-6131,-9261,-8526,1353,-2370,7577,-4028,-1500,-4855,3789,9537,-3757,2097,272,3273,2724,4170,4749,5492,3671,109.95,0.0,16722.377
2025-10-03 09:00:00+00:00,21,30060,29560,1550,1428,14642,2623,0,16,4903,17137,4,2523,315,3921,3960,7085,9127,16237,18736,-115,-1619,-3201,-2866,-659,-2503,-249,-3331,-1505,-244,-140,-395,-636,-1258,-1910,-5213,-6849,-3325,5656,-6785,5967,1902,4052,13212,-4703,1514,-4116,-155,-6027,-4519,-9366,-6119,-9243,-8452,1279,-2360,7398,-3810,-1503,-4854,3881,9406,-3784,1952,285,3049,2487,4019,4588,5295,3496,109.55,0.0,15178.298
2025-10-03 09:30:00+00:00,22,29941,29441,1571,1425,14880,2680,0,15,4909,17373,0,2526,336,3955,4006,7330,9373,16615,19109,-110,-1577,-3188,-2803,-633,-2495,-247,-3316,-1491,-240,-140,-391,-623,-1247,-1901,-5199,-6818,-3327,5668,-6811,5988,1905,4072,13216,-4724,1529,-4118,-155,-6031,-4525,-9378,-6137,-9287,-8505,1302,-2348,7664,-3727,-1497,-4835,3891,9672,-3773,1957,306,3087,2539,4276,4852,5716,3929,101.6,0.0,15342.775
2025-10-03 10:00:00+00:00,23,29927,29427,1598,1425,15052,2193,1,16,4929,17546,0,2530,360,3900,3967,7496,9546,16801,19296,-110,-1543,-3166,-2751,-608,-2484,-244,-3291,-1456,-238,-140,-389,-619,-1238,-1888,-5163,-6743,-3324,5711,-6795,6067,1904,4038,13293,-4699,1530,-4114,-155,-6040,-4530,-9346,-6105,-9243,-8454,1329,-2346,7840,-4211,-1495,-4832,3911,9849,-3771,1961,330,3032,2501,4443,5027,5908,4123,100.0,0.0,14279.126
2025-10-03 10:30:00+00:00,24,30054,29554,1645,1438,15435,1902,12,20,4937,17654,0,2554,381,3973,4055,7862,9925,17342,19561,-109,-1509,-3136,-2698,-593,-2474,-241,-3259,-1435,-236,-139,-386,-611,-1220,-1858,-5118,-6676,-3323,5702,-6776,6088,1905,4019,13289,-4674,1514,-4112,-155,-6036,-4523,-9334,-6088,-9215,-8402,1375,-2349,8192,-4530,-1491,-4849,3915,9924,-3787,1983,351,3101,2582,4796,5387,6402,4324,50.0,0.0,14591.943
2025-10-03 11:00:00+00:00,25,29870,29370,1707,1455,15138,1953,12,23,4923,17037,0,2626,411,4099,4199,8348,10425,17233,19133,-107,-1500,-3109,-2684,-589,-2474,-241,-3230,-1416,-233,-137,-380,-602,-1204,-1835,-5079,-6617,-3324,5740,-6802,6149,1914,4050,13271,-4705,1538,-4115,-155,-6042,-4532,-9353,-6116,-9277,-8495,1438,-2309,7939,-4439,-1482,-4816,3907,9354,-3764,2058,381,3233,2735,5301,5915,6360,3989,50.0,0.0,13854.323
2025-10-03 11:30:00+00:00,26,29612,29112,1817,1459,15085,1996,13,20,4920,16755,0,2787,425,4295,4400,8890,10984,17284,18954,-105,-1486,-3059,-2661,-583,-2466,-240,-3178,-1395,-229,-135,-375,-593,-1188,-1813,-5007,-6521,-3326,5769,-6861,6239,1923,4088,13280,-4768,1570,-4120,-155,-6049,-4545,-9378,-6153,-9357,-8611,1550,-2272,7949,-4341,-1468,-4777,3913,9139,-3731,2224,395,3436,2949,5870,6513,6505,3941,69.85,0.0,12864.325
2025-10-03 12:00:00+00:00,27,29228,28728,1854,1469,15309,2024,15,20,4530,16919,0,2907,321,4334,4447,9238,11341,17625,19235,-104,-1478,-3004,-2629,-583,-2457,-239,-3121,-1370,-227,-134,-372,-585,-1166,-1779,-4937,-6424,-3330,5822,-6901,6334,1943,4150,12909,-4876,1617,-4128,-156,-6060,-4564,-9367,-6161,-9445,-8814,1591,-2214,8265,-4231,-1446,-4715,3536,9402,-3683,2352,292,3486,3015,6257,6928,6986,4416,87.0,0.0,12219.626
2025-10-03 12:30:00+00:00,28,28796,28296,2050,1472,15505,2036,15,20,4527,17119,0,3322,348,4825,4942,9910,12014,17906,19521,-103,-1477,-2992,-2626,-591,-2446,-254,-3109,-1383,-223,-133,-366,-574,-1142,-1740,-4910,-6410,-3334,5872,-6536,6430,1959,4220,12957,-4518,1671,-4086,-156,-6023,-4535,-9361,-6176,-9150,-8579,1791,-2156,8565,-4126,-1425,-4645,3548,9713,-3628,2775,319,3990,3531,6973,7666,7424,4921,57.7,0.0,12890.188
2025-10-03 13:00:00+00:00,29,28651,28151,2273,1447,15818,2012,11,19,4016,17432,0,3775,367,5349,5470,10678,12766,18268,19882,-101,-1458,-2953,-2657,-567,-2436,-261,-3068,-1409,-220,-131,-361,-580,-1138,-1737,-4867,-6391,-3335,5886,-6191,6463,1981,4244,12456,-4178,1689,-4089,-156,-6027,-4542,-9376,-6198,-8821,-8274,2015,-2163,8913,-4119,-1422,-4622,3042,10063,-3610,3231,338,4518,4066,7756,8440,7839,5356,86.1,0.0,15018.964
2025-10-03 13:30:00+00:00,30,28718,28218,2497,1436,16462,1997,5,17,4013,18080,0,4197,367,5801,5924,11333,13390,18939,20557,-99,-1475,-2986,-2681,-589,-2419,-270,-3101,-1426,-216,-129,-354,-566,-1119,-1725,-4893,-6434,-3335,5868,-6153,6447,1969,4233,12454,-4141,1681,-4087,-156,-6025,-4539,-9369,-6192,-8773,-8218,2239,-2182,9541,-4149,-1431,-4635,3037,10694,-3618,3651,338,4968,4517,8404,9054,8486,5997,73.17,0.0,17019.652
2025-10-03 14:00:00+00:00,31,28682,27830,2692,1453,17004,2029,0,14,3160,18630,0,4563,373,6202,6328,11892,13921,19700,21326,-97,-1493,-3151,-2808,-612,-2457,-668,-3265,-1424,-417,-127,-602,-790,-1352,-1930,-5138,-6677,-3338,5949,-6368,6589,2001,4294,11255,-4364,1727,-4095,-157,-6036,-4569,-9420,-6282,-9032,-8533,2437,-2117,10176,-4034,-1416,-4575,1845,11344,-3570,4025,345,5380,4940,9002,9643,9388,6963,12.9,0.0,18458.627
2025-10-03 14:30:00+00:00,32,28710,27858,2873,1454,17347,2027,0,12,3160,18985,0,4828,378,6490,6621,12245,14249,20049,21688,-94,-1524,-3151,-2840,-627,-2478,-668,-3268,-1466,-410,-124,-592,-773,-1321,-1902,-5162,-6745,-3338,5951,-6394,6567,2001,4289,11254,-4390,1724,-4094,-157,-6036,-4567,-9445,-6305,-9061,-8558,2618,-2119,10513,-4042,-1418,-4582,1844,11691,-3573,4289,350,5668,5231,9352,9967,9727,7310,12.8,0.0,18492.361
2025-10-03 15:00:00+00:00,33,29472,28001,3021,1453,18202,2031,0,35,2985,19863,1,5028,383,6710,6844,12497,14422,21043,22705,-90,-1516,-2800,-2674,-608,-2446,-1239,-2919,-1396,-197,-120,-326,-503,-1003,-1599,-4702,-6218,-3336,5931,-7142,6564,1994,4266,10405,-5130,1706,-4091,-156,-6031,-4609,-9501,-6422,-9807,-9278,2764,-2138,11333,-4068,-1425,-4582,1045,12533,-3590,4486,354,5883,5447,9590,10118,10669,8255,62.53010101010101,0.0,19886.953
2025-10-03 15:30:00+00:00,34,30034,28563,3182,1456,19036,2033,0,42,2991,20709,5,5210,394,6919,7053,12701,14627,21905,23582,-89,-1562,-2754,-2729,-633,-2452,-1219,-2874,-1408,-194,-119,-322,-496,-988,-1575,-4685,-6213,-3347,5860,-7678,6419,1966,4175,10386,-5654,1637,-4097,-156,-6031,-4598,-9460,-6361,-10273,-9663,2920,-2206,12032,-4186,-1453,-4666,1032,13234,-3657,4658,365,6076,5629,9737,10238,11326,8847,79.62,0.0,19526.28
2025-10-03 16:00:00+00:00,35,30454,28799,3142,1475,19137,2058,18,42,2955,20810,5,5169,499,6999,7133,12732,14723,21983,23661,-88,-1601,-2735,-2803,-658,-2478,-1506,-2856,-1421,-193,-118,-320,-490,-974,-1557,-4714,-6256,-3353,5831,-7611,6314,1955,4137,10157,-5582,1613,-4100,-156,-6032,-4594,-9495,-6317,-10168,-9529,2878,-2217,12076,-4212,-1447,-4704,804,13274,-3687,4612,470,6149,5697,9744,10299,11318,8806,73.95,0.0,20850.256
2025-10-03 16:30:00+00:00,36,30594,28939,3088,1478,19136,1989,21,43,2796,20810,5,5094,472,6884,7018,12693,14679,21970,23649,-84,-1623,-2691,-2814,-672,-2469,-1410,-2812,-1427,-185,-114,-307,-473,-946,-1519,-4661,-6210,-3352,5796,-7544,6193,1930,4114,10152,-5511,1596,-4098,-156,-6028,-4588,-9445,-6260,-10079,-9418,2823,-2231,12041,-4311,-1451,-4726,640,13238,-3704,4535,443,6030,5575,9690,10234,11254,8723,103.85,0.0,20582.797
2025-10-03 17:00:00+00:00,37,31270,29360,3127,1238,19458,1619,82,105,2610,21141,101,5320,475,7183,7315,13060,15045,22519,24303,-81,-1621,-2655,-2813,-672,-2462,-1661,-2776,-1429,-178,-111,-297,-460,-925,-1491,-4608,-6159,-3351,5408,-7482,5768,1924,4046,9609,-5435,1543,-4102,-155,-6058,-4609,-9488,-6282,-9965,-9237,2858,-2524,12262,-4771,-1411,-4732,185,13461,-3661,4753,445,6317,5852,10014,10536,11650,9164,109.4,0.0,20286.219
2025-10-03 17:30:00+00:00,38,31220,29310,3161,1254,19347,1637,96,110,2712,21031,105,5294,489,7110,7239,12997,14986,22432,24222,-80,-1641,-2670,-2851,-680,-2470,-1663,-2792,-1444,-175,-110,-293,-461,-940,-1506,-4629,-6196,-3352,5420,-7494,5782,1932,4054,9610,-5467,1554,-4103,-155,-6060,-4611,-9493,-6290,-9983,-9286,2893,-2502,12163,-4742,-1394,-4719,288,13364,-3651,4728,459,6246,5778,9956,10485,11581,9108,113.8,0.0,20374.857
2025-10-03 18:00:00+00:00,39,30152,28692,3155,1466,19059,1736,4,32,2718,20741,31,5076,500,6786,6914,12627,14662,21699,23412,-78,-1661,-2666,-2878,-690,-2447,-1213,-2790,-1457,-172,-108,-289,-458,-940,-1501,-4633,-6214,-3357,5738,-7153,6154,1942,4256,10324,-5138,1633,-4114,-156,-6046,-4517,-9391,-6218,-9714,-9109,2892,-2212,12024,-4511,-1456,-4697,765,13233,-3647,4521,471,5939,5484,9649,10254,11073,8612,113.8,0.0,19946.438
2025-10-03 18:30:00+00:00,40,29333,27873,3120,1454,19001,1706,1,20,2710,20683,0,5052,494,6823,6951,12679,14689,21617,23298,-74,-1634,-2619,-2836,-679,-2389,-1209,-2741,-1437,-163,-104,-275,-443,-918,-1467,-4570,-6129,-3365,5842,-7327,6330,1984,4390,10352,-5323,1736,-4130,-157,-6070,-4557,-9474,-6342,-9990,-9500,2865,-2121,12163,-4366,-1418,-4576,785,13385,-3575,4513,466,6000,5561,9785,10405,11289,8913,113.7,0.0,20928.055
2025-10-03 19:00:00+00:00,41,28811,26709,2971,1452,18094,1706,0,12,2649,19775,0,4908,355,6587,6714,12451,14023,20712,22393,-73,-1596,-2548,-2770,-660,-2326,-1844,-2666,-1396,-161,-103,-272,-435,-901,-1431,-4473,-5988,-3375,5990,-8056,6579,2044,4575,9682,-6070,1883,-4152,-158,-6104,-4614,-9593,-6967,-10859,-10534,2726,-1976,11537,-4117,-1360,-4396,122,12777,-3428,4391,328,5798,5381,9676,9914,10808,8598,113.65,0.0,21568.193
2025-10-03 19:30:00+00:00,42,27718,25616,2825,1452,17553,1701,0,12,2684,19233,0,4728,345,6399,6526,12266,13846,20029,21710,-70,-1540,-2444,-2680,-635,-2256,-1835,-2558,-1350,-155,-100,-263,-416,-859,-1361,-4329,-5792,-3385,6131,-8331,6811,2102,4752,9719,-6361,2020,-4173,-159,-6136,-4667,-9706,-7134,-11291,-11120,2590,-1839,11259,-3889,-1306,-4219,194,12516,-3291,4232,319,5642,5246,9602,9902,10523,8469,109.0,0.0,22383.098
2025-10-03 20:00:00+00:00,43,26578,24204,2666,1146,16725,1390,0,12,2053,18406,0,4505,334,6168,6294,12047,13183,19204,20885,-67,-1467,-2341,-2564,-604,-2180,-2096,-2449,-1287,-149,-97,-253,-396,-809,-1289,-4154,-5549,-3398,6005,-9038,6803,2175,4981,8838,-7088,2198,-4200,-160,-6177,-4737,-9850,-7797,-12172,-12201,2444,-1967,10771,-3897,-1235,-3990,-661,12052,-3113,4036,309,5452,5084,9527,9453,10212,8360,109.0,0.0,22441.184
2025-10-03 20:30:00+00:00,44,25320,22946,2446,1146,16357,1392,0,13,2080,18038,0,4175,323,5824,5951,11702,12842,18837,20518,-64,-1401,-2266,-2454,-575,-2105,-2085,-2369,-1225,-142,-94,-243,-381,-781,-1244,-4006,-5334,-3409,6164,-9338,7070,2238,5185,8881,-7405,2357,-4224,-162,-6213,-4798,-9979,-7987,-12630,-12836,2235,-1808,10707,-3625,-1172,-3785,-591,12008,-2954,3730,300,5144,4802,9311,9302,10303,8631,106.9,0.0,23685.596
2025-10-03 21:00:00+00:00,45,23985,21575,2262,597,15542,845,0,24,1125,17121,0,3884,315,5516,5643,11351,12093,18028,19607,-61,-1334,-2203,-2342,-548,-2015,-2111,-2299,-1161,-137,-91,-234,-365,-750,-1187,-3873,-5130,-3421,5792,-11172,6813,2306,5407,7908,-9357,2530,-5358,-163,-7361,-5973,-11227,-9703,-14634,-15130,2063,-2184,10222,-3879,-1104,-3552,-1536,11443,-2781,3465,293,4876,4561,9099,8760,9993,8415,103.0,0.0,23749.76
2025-10-03 21:30:00+00:00,46,22862,20452,2221,597,15359,839,0,13,1130,16938,0,3750,311,5329,5457,11140,11884,17841,19420,-58,-1290,-2148,-2260,-538,-1930,-2101,-2241,-1112,-130,-88,-225,-349,-756,-1161,-3747,-4952,-3431,5937,-11457,7061,2361,5589,7947,-9659,2671,-5379,-164,-7393,-6028,-11340,-9870,-15055,-15712,2032,-2043,10310,-3645,-1048,-3381,-1492,11549,-2640,3352,290,4721,4430,9003,8720,10214,8797,38.38,0.0,24855.42
2025-10-03 22:00:00+00:00,47,19531,18922,2019,504,15082,694,0,13,830,15859,0,3482,273,4943,5072,10733,11376,17563,18341,-56,-1213,-1929,-2149,-491,-1842,-201,-2017,-1056,-125,-86,-216,-335,-684,-1055,-3558,-4701,-3448,6021,-12042,7252,2395,5863,9647,-11069,2754,-5426,-166,-7512,-6266,-11695,-10401,-15575,-17140,1844,-1943,10401,-3462,-971,-3133,170,10864,-2447,3113,254,4380,4120,8752,8443,10385,8385,35.88,0.0,28049.55
2025-10-03 22:30:00+00:00,48,18628,18020,2016,502,15126,685,0,16,834,15902,0,3450,279,4882,5009,10647,11285,17606,18382,-54,-1172,-1832,-2090,-473,-1761,-182,-1915,-1014,-121,-84,-210,-320,-650,-1005,-3399,-4497,-3456,6135,-12267,7451,2441,6009,9677,-11284,2867,-5443,-166,-7538,-6311,-11787,-10537,-15907,-17577,1849,-1832,10663,-3278,-926,-2984,204,11139,-2334,3098,260,4345,4102,8758,8488,10756,8884,26.87,0.0,28912.406
2025-10-03 23:00:00+00:00,1,21654,18390,1954,517,13399,920,0,14,852,13655,0,3001,361,4529,4661,9849,10052,15193,15449,-46,-1705,-1935,-2588,-461,-1661,-1769,-2014,-964,-104,-76,-184,-291,-609,-1138,-3697,-4741,-3373,5507,-10305,6874,2432,5922,8078,-9225,2830,-5014,-159,-6248,-4955,-10430,-8971,-13083,-14618,1784,-2440,8667,-3699,-944,-3046,-1399,8616,-2380,2642,342,3981,3735,7922,7020,7722,5277,26.03,0.0,21829.117
2025-10-03 23:30:00+00:00,2,21177,17913,1967,516,12822,800,0,17,852,12952,0,3006,370,4556,4689,9858,10057,14611,14741,-45,-1667,-1882,-2528,-448,-1568,-1761,-1959,-935,-102,-75,-182,-285,-585,-1100,-3593,-4605,-3377,5544,-10424,6837,2456,5999,8094,-9351,2890,-5023,-160,-6262,-4979,-10479,-9043,-13261,-14864,1801,-2381,8204,-3717,-921,-2966,-1383,8036,-2320,2656,352,4022,3787,7980,7097,7314,4811,22.35,0.0,22304.87
2025-10-04 00:00:00+00:00,3,20283,17560,2003,516,12353,767,0,13,867,12558,0,3066,385,4642,4775,9963,10166,14123,14329,-47,-1504,-1845,-2396,-446,-1543,-1464,-1922,-934,-106,-77,-188,-291,-588,-1052,-3554,-4566,-3380,5752,-10564,7061,2479,6056,8474,-9425,2934,-5030,-160,-6272,-4996,-10515,-9145,-13448,-15029,1840,-2176,7870,-3514,-903,-2913,-1004,7782,-2276,2723,367,4118,3890,8121,7308,7005,4628,13.82,0.0,23402.246
2025-10-04 00:30:00+00:00,4,20351,17620,2075,516,12560,765,0,13,865,12766,0,3201,399,4811,4944,10164,10372,14326,14532,-47,-1499,-1837,-2381,-443,-1516,-1462,-1914,-928,-106,-77,-204,-304,-594,-1054,-3546,-4551,-3380,5745,-10553,7051,2476,6047,8472,-9414,2927,-5029,-160,-6271,-4993,-10509,-9136,-13427,-15000,1912,-2183,8062,-3529,-906,-2922,-1008,7975,-2283,2857,381,4286,4056,8316,7505,7178,4793,-1.0,0.0,23422.592
